method,seed,step,room,room_name,action,external_reward,prediction_error,learning_progress,empowerment,utility,tau,boredom,mode_shift,epsilon,action_entropy,shaped_reward
aed,0,145,1,puzzle,2,1.0,0.0,0.0007294432243597458,0.8972550787073829,1.346612061285434,0.5829593424471352,4.938267431997693,0.0,0.05,0.15405767236812593,2.346612061285434
aed,0,146,1,puzzle,2,1.0,0.0,0.0006929710631417597,0.8982864302000783,1.3481226163632591,0.5870351588167159,4.888884757677716,0.0,0.05,0.15405767236812593,2.348122616363259
aed,0,147,1,puzzle,2,1.0,0.0,0.0006583225099846702,0.8992652978816186,1.3495562693324126,0.5910977643692944,4.839995910100939,0.0,0.05,0.15405767236812593,2.3495562693324126
aed,0,148,1,puzzle,2,1.0,0.0,0.0006254063844854368,0.9001960575042324,1.350919492640834,0.595146873010652,4.7915959509999295,0.0,0.05,0.15405767236812593,2.350919492640834
aed,0,149,1,puzzle,2,1.0,0.0,0.0005941360652611648,0.9010825898401363,1.3522180208254657,0.599182228749726,4.74367999148993,0.0,0.05,0.15405767236812593,2.3522180208254655
aed,0,150,1,puzzle,2,1.0,0.0,0.0005644292619981072,0.9019283503577974,1.3534569547986943,0.6032036023799708,4.696243191575031,0.0,0.05,0.15405767236812593,2.3534569547986943
aed,0,151,1,puzzle,2,1.0,0.0,0.0005362077988982014,0.9027364272879924,1.3546408487308867,0.6072107886117254,4.649280759659281,0.0,0.05,0.15405767236812593,2.3546408487308867
aed,0,152,1,puzzle,2,1.0,0.0,0.0005093974089532913,0.9035095902963459,1.3557737828534724,0.6112036035829341,4.602787952062688,0.0,0.05,0.15405767236812593,2.3557737828534724
aed,0,153,1,puzzle,2,1.0,0.0,0.00048392753850562756,0.9042503315050716,1.356859424796113,0.615181882689,4.556760072542062,0.0,0.05,0.15405767236812593,2.356859424796113
aed,0,154,1,puzzle,2,1.0,0.0,0.000459731161580346,0.9049609002442776,1.3579010815279968,0.619145478683195,4.511192471816641,0.0,0.05,0.15405767236812593,2.357901081527997
aed,0,155,1,puzzle,2,1.0,0.0,0.0004367446035013281,0.9056433326338478,1.358901743554273,0.6230942600075504,4.466080547098475,0.0,0.05,0.15405767236812593,2.3589017435542727
aed,0,156,1,puzzle,2,1.0,0.0,0.00041490737332626135,0.9062994768799011,1.3598641226931778,0.6270281093209785,4.42141974162749,0.0,0.05,0.15405767236812593,2.359864122693178
aed,0,157,1,puzzle,2,1.0,0.0,0.0003941620046599495,0.9069310150000317,1.3607906845047075,0.6309469221968971,4.377205544211216,0.0,0.05,0.15405767236812593,2.3607906845047077
aed,0,158,1,puzzle,2,1.0,0.0,0.00037445390442695115,0.9075394815577317,1.3616836762410245,0.6348506059671177,4.333433488769104,0.0,0.05,0.15405767236812593,2.3616836762410243
aed,0,159,1,puzzle,2,1.0,0.0,0.000355731209205604,0.9081262798803004,1.362545151029656,0.6387390786924304,4.290099153881413,0.0,0.05,0.15405767236812593,2.3625451510296562
aed,0,160,1,puzzle,2,1.0,0.0,0.0003379446487453237,0.9086926961498988,1.3633769888735934,0.6426122682433362,4.247198162342599,0.0,0.05,0.15405767236812593,2.3633769888735934
aed,0,161,1,puzzle,2,1.0,0.0,0.000321047416308058,0.9092399116894514,1.364180914950485,0.646470111476872,4.204726180719173,0.0,0.05,0.15405767236812593,2.3641809149504853
aed,0,162,1,puzzle,2,1.0,0.0,0.00030499504549265453,0.909769013710276,1.3649585156109068,0.6503125534975421,4.162678918911981,0.0,0.05,0.15405767236812593,2.3649585156109065
aed,0,163,1,puzzle,2,1.0,0.0,0.000289745293218022,0.9102810047438405,1.365711252408979,0.6541395469920993,4.121052129722861,0.0,0.05,0.15405767236812593,2.365711252408979
aed,0,164,1,puzzle,2,1.0,0.0,0.00027525802855712066,0.9107768109437792,1.366440474444226,0.65795105162936,4.079841608425632,0.0,0.05,0.15405767236812593,2.366440474444226
aed,0,165,1,puzzle,2,1.0,0.0,0.00026149512712926506,0.9112572894145802,1.3671474292489996,0.6617470335174581,4.039043192341375,0.0,0.05,0.15405767236812593,2.3671474292489996
aed,0,166,1,puzzle,2,1.0,0.0,0.0002484203707728014,0.9117232346989232,1.3678332724191578,0.6655274647119667,3.9986527604179614,0.0,0.05,0.15405767236812593,2.3678332724191575
aed,0,167,1,puzzle,2,1.0,0.0,0.00023599935223416173,0.9121753845354156,1.3684990761553575,0.6692923227691836,3.9586662328137816,0.0,0.05,0.15405767236812593,2.3684990761553575
aed,0,168,1,puzzle,2,1.0,0.0,0.00022419938462245326,0.9126144249817109,1.3691458368571887,0.6730415903396236,3.9190795704856436,0.0,0.05,0.15405767236812593,2.3691458368571885
aed,0,169,1,puzzle,2,1.0,0.0,0.00021298941539133094,0.9130409949840166,1.3697744818914162,0.6767752547973825,3.8798887747807873,0.0,0.05,0.15405767236812593,2.369774481891416
aed,0,170,1,puzzle,2,1.0,0.0,0.00020233994462176422,0.9134556904622962,1.3703858756380662,0.680493307901586,3.8410898870329793,0.0,0.05,0.15405767236812593,2.3703858756380662
aed,0,171,1,puzzle,2,1.0,0.0,0.00019222294739067603,0.9138590679706561,1.3709808249033748,0.6841957454865949,3.8026789881626493,0.0,0.05,0.15405767236812593,2.370980824903375
aed,0,172,1,puzzle,2,1.0,0.0,0.00018261180002114227,0.9142516479841445,1.3715600837762378,0.6878825671780431,3.7646521982810226,0.0,0.05,0.15405767236812593,2.371560083776238
aed,0,173,1,puzzle,2,1.0,0.0,0.00017348121002008516,0.9146339178561805,1.3721243579942908,0.6915537761321243,3.7270056762982122,0.0,0.05,0.15405767236812593,2.3721243579942906
aed,0,174,1,puzzle,2,1.0,0.0,0.0001648071495190806,0.9150063344849236,1.3726743088769044,0.6952093787958482,3.68973561953523,0.0,0.05,0.15405767236812593,2.3726743088769044
aed,0,175,1,puzzle,2,1.0,0.0,0.00015656679204312674,0.9153693267218135,1.3732105568747635,0.6988493846862428,3.6528382633398775,0.0,0.05,0.15405767236812593,2.3732105568747635
aed,0,176,1,puzzle,2,1.0,0.0,0.00014873845244097036,0.9157232975512569,1.3737336847793264,0.7024738061867083,3.6163098807064786,0.0,0.05,0.15405767236812593,2.3737336847793262
aed,0,177,1,puzzle,2,1.0,0.0,0.00014130152981892173,0.9160686260666907,1.374244240629855,0.706082658358924,3.5801467818994137,0.0,0.05,0.15405767236812593,2.3742442406298547
aed,0,178,1,puzzle,2,1.0,0.0,0.00013423645332797567,0.9164056692651423,1.3747427403510415,0.7096759587688847,3.5443453140804198,0.0,0.05,0.15405767236812593,2.3747427403510413
aed,0,179,1,puzzle,2,1.0,0.0,0.00012752463066157673,0.9167347636796614,1.3752296701501536,0.7132537273257911,3.5089018609396154,0.0,0.05,0.15405767236812593,2.3752296701501536
aed,0,180,1,puzzle,2,1.0,0.0,0.00012114839912849822,0.9170562268666403,1.3757054886990892,0.7168159861326576,3.473812842330219,0.0,0.05,0.15405767236812593,2.375705488699089
aed,0,181,2,mastered,1,0.0,0.0,0.00011509097917207327,0.9254775020332259,1.3883313440290108,0.7204235629221394,3.439074713906917,0.0,0.05,0.15405767236812593,1.3883313440290108
aed,0,182,2,mastered,2,0.0,0.0,0.00010933643021346926,0.8058079519486953,1.2088212643532563,0.7231155514292951,3.404683966767848,0.0,0.05,0.15405767236812593,1.2088212643532563
aed,0,183,2,mastered,2,0.0,0.0,0.00010386960870279599,0.8066411860997285,1.2100656487582955,0.72580030191594,3.3706371271001694,0.0,0.05,0.15405767236812593,1.2100656487582955
aed,0,184,2,mastered,2,0.0,0.0,9.867612826765628e-05,0.8074527271818696,1.2112777669010721,0.7284776892408656,3.336930755829168,0.0,0.05,0.15405767236812593,1.2112777669010721
aed,0,185,2,mastered,2,0.0,0.0,9.374232185427344e-05,0.8082435341775758,1.2124590435882179,0.7311475960126024,3.303561448270876,0.0,0.05,0.15405767236812593,1.2124590435882179
aed,0,186,2,mastered,2,0.0,0.0,8.90552057615597e-05,0.8090145071860975,1.2136108159849077,0.7338099121124638,3.2705258337881675,0.0,0.05,0.15405767236812593,1.2136108159849077
aed,0,187,2,mastered,2,0.0,0.0,8.46024454734817e-05,0.8097664920077424,1.2147343404570872,0.736464534254187,3.237820575450286,0.0,0.05,0.15405767236812593,1.2147343404570872
aed,0,188,2,mastered,2,0.0,0.0,8.037232319980762e-05,0.8105002842987659,1.2158307987713486,0.7391113655767728,3.205442369695783,0.0,0.05,0.15405767236812593,1.2158307987713486
aed,0,189,2,mastered,2,0.0,0.0,7.635370703981724e-05,0.8112166333436405,1.2169013037225005,0.7417503152675015,3.173387945998825,0.0,0.05,0.15405767236812593,1.2169013037225005
aed,0,190,2,mastered,2,0.0,0.0,7.253602168782645e-05,0.8119162454856805,1.2179469042502085,0.744381298212415,3.1416540665388366,0.0,0.05,0.15405767236812593,1.2179469042502085
aed,0,191,2,mastered,2,0.0,0.0,6.890922060343507e-05,0.8125997872520154,1.2189685900986267,0.7470042346718461,3.110237525873448,0.0,0.05,0.15405767236812593,1.2189685900986267
aed,0,192,2,mastered,2,0.0,0.0,6.546375957326321e-05,0.8132678882046128,1.2199672960664925,0.7496190499788193,3.0791351506147135,0.0,0.05,0.15405767236812593,1.2199672960664925
aed,0,193,2,mastered,2,0.0,0.0,6.219057159460016e-05,0.813921143545286,1.2209439058895235,0.7522256742583728,3.0483437991085665,0.0,0.05,0.15405767236812593,1.2209439058895235
aed,0,194,2,mastered,2,0.0,0.0,5.90810430148702e-05,0.8145601164994245,1.2218992557921515,0.7548240421660417,3.0178603611174806,0.0,0.05,0.15405767236812593,1.2218992557921515
aed,0,195,2,mastered,2,0.0,0.0,5.612699086412652e-05,0.8151853405003241,1.2228341377413503,0.7574140926439182,2.987681757506306,0.0,0.05,0.15405767236812593,1.2228341377413503
aed,0,196,2,mastered,2,0.0,0.0,5.3320641320920344e-05,0.8157973211935519,1.2237493024316488,0.7599957686928569,2.957804939931243,0.0,0.05,0.15405767236812593,1.2237493024316488
aed,0,197,2,mastered,2,0.0,0.0,5.065460925487422e-05,0.8163965382786305,1.2246454620272005,0.7625690171595286,2.9282268905319304,0.0,0.05,0.15405767236812593,1.2246454620272005
aed,0,198,2,mastered,2,0.0,0.0,4.812187879213057e-05,0.8169834472034188,1.2255232926839204,0.7651337885371506,2.8989446216266113,0.0,0.05,0.15405767236812593,1.2255232926839204
aed,0,199,2,mastered,2,0.0,0.0,4.5715784852524e-05,0.8175584807249375,1.2263834368722588,0.7676900367788262,2.869955175410345,0.0,0.05,0.15405767236812593,1.2263834368722588
aed,0,200,2,mastered,2,0.0,0.0,4.3429995609897795e-05,0.8181220503489094,1.227226505518974,0.770237719122527,2.8412556236562416,0.0,0.05,0.15405767236812593,1.227226505518974
aed,0,201,2,mastered,2,0.0,0.0,4.125849582940289e-05,0.8186745476590072,1.22805307998434,0.7727767959268361,2.812843067419679,0.0,0.05,0.15405767236812593,1.22805307998434
aed,0,202,2,mastered,2,0.0,0.0,3.9195571037932767e-05,0.8192163455456662,1.2288637138895373,0.7753072305166496,2.7847146367454823,0.0,0.05,0.15405767236812593,1.2288637138895373
aed,0,203,2,mastered,2,0.0,0.0,3.723579248603615e-05,0.8197477993433245,1.229658934807473,0.7778289890381037,2.7568674903780273,0.0,0.05,0.15405767236812593,1.229658934807473
aed,0,204,2,mastered,2,0.0,0.0,3.5374002861734304e-05,0.8202692478840501,1.230439245828937,0.7803420403220578,2.729298815474247,0.0,0.05,0.15405767236812593,1.230439245828937
aed,0,205,2,mastered,2,0.0,0.0,3.3605302718647595e-05,0.8207810144747226,1.2312051270148026,0.7828463557555215,2.7020058273195042,0.0,0.05,0.15405767236812593,1.2312051270148026
aed,0,206,2,mastered,2,0.0,0.0,3.192503758271518e-05,0.8212834078042743,1.2319570367439943,0.7853419091604639,2.6749857690463092,0.0,0.05,0.15405767236812593,1.2319570367439943
aed,0,207,2,mastered,2,0.0,0.0,3.0328785703579494e-05,0.8217767227867974,1.2326954129658996,0.7878286766794911,2.648235911355846,0.0,0.05,0.15405767236812593,1.2326954129658996
aed,0,208,2,mastered,2,0.0,0.0,2.8812346418400497e-05,0.8222612413458509,1.2334206743651948,0.7903066366679197,2.6217535522422875,0.0,0.05,0.15405767236812593,1.2334206743651948
aed,0,209,2,mastered,2,0.0,0.0,2.7371729097480407e-05,0.8227372331447329,1.2341332214461969,0.792775769591811,2.5955360167198647,0.0,0.05,0.15405767236812593,1.2341332214461969
aed,0,210,2,mastered,2,0.0,0.0,2.6003142642606414e-05,0.8232049562670781,1.23483343754326,0.7952360579315683,2.569580656552666,0.0,0.05,0.15405767236812593,1.23483343754326
aed,0,211,2,mastered,2,0.0,0.0,2.4702985510476104e-05,0.8236646578517346,1.2355216897631123,0.7976874860907259,2.5438848499871396,0.0,0.05,0.15405767236812593,1.2355216897631123
aed,0,212,2,mastered,2,0.0,0.0,2.346783623495232e-05,0.8241165746854948,1.2361983298644772,0.8001300403095947,2.518446001487268,0.0,0.05,0.15405767236812593,1.2361983298644772
aed,0,213,2,mastered,2,0.0,0.0,2.2294444423204686e-05,0.8245609337569768,1.2368636950798886,0.8025637085834462,2.4932615414723953,0.0,0.05,0.15405767236812593,1.2368636950798886
aed,0,214,2,mastered,2,0.0,0.0,2.1179722202044446e-05,0.8249979527746025,1.2375181088841058,0.8049884805849494,2.4683289260576715,0.0,0.05,0.15405767236812593,1.2375181088841058
aed,0,215,2,mastered,2,0.0,0.0,2.012073609194222e-05,0.8254278406514197,1.2381618817132214,0.8074043475905908,2.4436456367970947,0.0,0.05,0.15405767236812593,1.2381618817132214
aed,0,216,2,mastered,2,0.0,0.0,1.9114699287345132e-05,0.825850797959244,1.2387953116381534,0.8098113024108285,2.4192091804291236,0.0,0.05,0.15405767236812593,1.2387953116381534
aed,0,217,2,mastered,2,0.0,0.0,1.815896432297786e-05,0.8262670173543851,1.2394186849959006,0.8122093393237539,2.3950170886248325,0.0,0.05,0.15405767236812593,1.2394186849959006
aed,0,218,2,mastered,2,0.0,0.0,1.7251016106828952e-05,0.8266766839770421,1.2400322769816698,0.8145984540120434,2.371066917738584,0.0,0.05,0.15405767236812593,1.2400322769816698
aed,0,219,2,mastered,2,0.0,0.0,1.6388465301487545e-05,0.8270799758262802,1.240636352204722,0.8169786435030069,2.3473562485611983,0.0,0.05,0.15405767236812593,1.240636352204722
aed,0,220,2,mastered,2,0.0,0.0,1.556904203641314e-05,0.8274770641123245,1.2412311652105232,0.8193499061115445,2.3238826860755863,0.0,0.05,0.15405767236812593,1.2412311652105232
aed,0,221,2,mastered,2,0.0,0.0,1.4790589934592481e-05,0.827868113587785,1.241816960971612,0.8217122413858448,2.3006438592148304,0.0,0.05,0.15405767236812593,1.241816960971612
aed,0,222,2,mastered,2,0.0,0.0,1.4051060437862836e-05,0.8282532828592898,1.2423939753493725,0.8240656500556625,2.277637420622682,0.0,0.05,0.15405767236812593,1.2423939753493725
aed,0,223,2,mastered,2,0.0,0.0,1.3348507415969697e-05,0.8286327246808765,1.2429624355287308,0.8264101339830278,2.254861046416455,0.0,0.05,0.15405767236812593,1.2429624355287308
aed,0,224,2,mastered,2,0.0,0.0,1.268108204517123e-05,0.8290065862303935,1.2435225604276352,0.8287456961152508,2.2323124359522906,0.0,0.05,0.15405767236812593,1.2435225604276352
aed,0,225,2,mastered,2,0.0,0.0,1.2047027942912661e-05,0.8293750093700757,1.2440745610830566,0.8310723404400899,2.209989311592768,0.0,0.05,0.15405767236812593,1.2440745610830566
aed,0,226,2,mastered,2,0.0,0.0,1.1444676545767048e-05,0.829738130892332,1.2446186410150437,0.8333900719429647,2.18788941847684,0.0,0.05,0.15405767236812593,1.2446186410150437
aed,0,227,2,mastered,2,0.0,0.0,1.0872442718478699e-05,0.8300960827517568,1.245154996570354,0.8356988965661016,2.1660105242920715,0.0,0.05,0.15405767236812593,1.245154996570354
aed,0,228,2,mastered,2,0.0,0.0,1.0328820582554746e-05,0.8304489922842457,1.2456838172469513,0.8379988211695059,2.1443504190491507,0.0,0.05,0.15405767236812593,1.2456838172469513
aed,0,229,2,mastered,2,0.0,0.0,9.812379553427011e-06,0.8307969824140714,1.2462052860006605,0.8402898534936616,2.122906914858659,0.0,0.05,0.15405767236812593,1.2462052860006605
aed,0,230,2,mastered,2,0.0,0.0,9.321760575755657e-06,0.8311401718496859,1.2467195795351045,0.8425720021238688,2.101677845710072,0.0,0.05,0.15405767236812593,1.2467195795351045
aed,0,231,2,mastered,2,0.0,0.0,8.855672546967874e-06,0.8314786752689738,1.2472268685760077,0.8448452764561296,2.0806610672529713,0.0,0.05,0.15405767236812593,1.2472268685760077
aed,0,232,2,mastered,2,0.0,0.0,8.412888919619486e-06,0.8318126034946192,1.2477273181308486,0.8471096866645033,2.0598544565804415,0.0,0.05,0.15405767236812593,1.2477273181308486
aed,0,233,2,mastered,2,0.0,0.0,7.992244473638505e-06,0.8321420636602115,1.2482210877347908,0.8493652436698547,2.039255912014637,0.0,0.05,0.15405767236812593,1.2482210877347908
aed,0,234,2,mastered,2,0.0,0.0,7.592632249956577e-06,0.8324671593676488,1.2487083316837233,0.851611959109924,2.0188633528944906,0.0,0.05,0.15405767236812593,1.2487083316837233
aed,0,235,2,mastered,2,0.0,0.0,7.213000637458755e-06,0.8327879908363999,1.2491891992552373,0.8538498453106506,1.9986747193655456,0.0,0.05,0.15405767236812593,1.2491891992552373
aed,0,236,2,mastered,2,0.0,0.0,6.852350605585805e-06,0.8331046550450819,1.2496638349182285,0.8560789152586884,1.9786879721718902,0.0,0.05,0.15405767236812593,1.2496638349182285
aed,0,237,2,mastered,2,0.0,0.0,6.5097330753065145e-06,0.8334172458658556,1.2501323785318588,0.8582991825750543,1.9589010924501713,0.0,0.05,0.15405767236812593,1.2501323785318588
aed,0,238,2,mastered,2,0.0,0.0,6.184246421541206e-06,0.8337258541920414,1.2505949655344837,0.8605106614898514,1.9393120815256695,0.0,0.05,0.15405767236812593,1.2505949655344837
aed,0,239,2,mastered,2,0.0,0.0,5.875034100464145e-06,0.8340305680593633,1.2510517271231454,0.8627133668180179,1.9199189607104128,0.0,0.05,0.15405767236812593,1.2510517271231454
aed,0,240,2,mastered,2,0.0,0.0,5.581282395440934e-06,0.834331472761196,1.2515027904241893,0.8649073139360488,1.9007197711033086,0.0,0.05,0.15405767236812593,1.2515027904241893
aed,0,241,2,mastered,2,0.0,0.0,5.302218275668886e-06,0.8346286509581642,1.251948278655522,0.8670925187596461,1.8817125733922755,0.0,0.05,0.15405767236812593,1.251948278655522
aed,0,242,2,mastered,2,0.0,0.0,5.03710736188544e-06,0.8349221827824173,1.2523883112809877,0.8692689977222527,1.8628954476583528,0.0,0.05,0.15405767236812593,1.2523883112809877
aed,0,243,2,mastered,2,0.0,0.0,4.785251993791166e-06,0.8352121459368761,1.2528230041573079,0.871436767754428,1.8442664931817692,0.0,0.05,0.15405767236812593,1.2528230041573079
aed,0,244,2,mastered,2,0.0,0.0,4.545989394101605e-06,0.8354986157897534,1.2532524696740241,0.873595846264026,1.8258238282499515,0.0,0.05,0.15405767236812593,1.2532524696740241
aed,0,245,2,mastered,2,0.0,0.0,4.318689924396525e-06,0.8357816654645958,1.253676816886818,0.8757462511171399,1.8075655899674519,0.0,0.05,0.15405767236812593,1.253676816886818
aed,0,246,2,mastered,2,0.0,0.0,4.102755428176701e-06,0.8360613659261008,1.2540961516445794,0.8778880006197771,1.7894899340677772,0.0,0.05,0.15405767236812593,1.2540961516445794
aed,0,247,2,mastered,2,0.0,0.0,3.897617656767861e-06,0.8363377860619516,1.2545105767105842,0.8800211135002312,1.7715950347270994,0.0,0.05,0.15405767236812593,1.2545105767105842
aed,0,248,2,mastered,2,0.0,0.0,3.702736773929477e-06,0.8366109927608665,1.2549201918780735,0.8821456088921203,1.7538790843798284,0.0,0.05,0.15405767236812593,1.2549201918780735
aed,0,249,2,mastered,2,0.0,0.0,3.517599935233003e-06,0.836881050987091,1.2553250940805718,0.8842615063180626,1.7363402935360301,0.0,0.05,0.15405767236812593,1.2553250940805718
aed,0,250,2,mastered,2,0.0,0.0,3.341719938471354e-06,0.8371480238515077,1.2557253774972001,0.8863688256739582,1.71897689060067,0.0,0.05,0.15405767236812593,1.2557253774972001
aed,0,251,2,mastered,2,0.0,0.0,3.1746339415477824e-06,0.8374119726795471,1.2561211336532623,0.8884675872138548,1.7017871216946632,0.0,0.05,0.15405767236812593,1.2561211336532623
aed,0,252,2,mastered,2,0.0,0.0,3.01590224447039e-06,0.8376729570760798,1.2565124515163641,0.8905578115353673,1.6847692504777165,0.0,0.05,0.15405767236812593,1.2565124515163641
aed,0,253,2,mastered,2,0.0,0.0,2.8651071322468745e-06,0.8379310349874225,1.256899417588266,0.8926395195656318,1.6679215579729394,0.0,0.05,0.15405767236812593,1.256899417588266
aed,0,254,2,mastered,2,0.0,0.0,2.721851775634532e-06,0.8381862627606441,1.2572821159927419,0.8947127325477674,1.6512423423932099,0.0,0.05,0.15405767236812593,1.2572821159927419
aed,0,255,2,mastered,2,0.0,0.0,2.5857591868528045e-06,0.8384386952002723,1.257660628559595,0.8967774720278265,1.6347299189692777,0.0,0.05,0.15405767236812593,1.257660628559595
aed,0,256,2,mastered,2,0.0,0.0,2.456471227510163e-06,0.8386883856225591,1.2580350349050662,0.8988337598422127,1.618382619779585,0.0,0.05,0.15405767236812593,1.2580350349050662
aed,0,257,2,mastered,2,0.0,0.0,2.333647666134651e-06,0.8389353859074358,1.2584054125088198,0.9008816181055457,1.6021987935817892,0.0,0.05,0.15405767236812593,1.2584054125088198
aed,0,258,2,mastered,2,0.0,0.0,2.21696528282792e-06,0.8391797465482309,1.2587718367876293,0.9029210691989561,1.5861768056459713,0.0,0.05,0.15405767236812593,1.2587718367876293
aed,0,259,2,mastered,2,0.0,0.0,2.106117018686526e-06,0.8394215166993206,1.2591343811659998,0.9049521357587913,1.5703150375895116,0.0,0.05,0.15405767236812593,1.2591343811659998
